"createdOn","cwltool_version","date_accessed","docker_version","entityId","env_cpus","env_disk","env_memory","environment","institution","modifiedOn","file_name","objectId","platform","reportEntityId","reportStatus","runner","runner_version","scopeId","status","submitterAlias","submitterId","team","teamId","user","userId","versionNumber","workflow","workflow_type","workflow_contributor","input_handle","suggested_cpus","suggested_disk","suggested_ram"
"1511384905958",,,"1.13.1","syn11498288","8","2.5Tb","93.8Gb","OpenStack VM","Ontario Institute for Cancer Research","1516687354743","9606715_PCAWG-Tech_1511384879.zip","9654933","cwltool","syn11516464","VALIDATED","cwltool","1.0.20170217172322","9606715","VALIDATED","PCAWG-Tech","3364856","PCAWG-Tech","3364856","baminou","3360217","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1512061590248",,,"1.13.1","syn11527691","8","2.5Tb","93.8Gb","OpenStack VM","Ontario Institute for Cancer Research","1516687357545","9606715_PCAWG-Tech_1512061560.zip","9655619","cwltool","syn11527697","VALIDATED","cwltool","1.0.20170217172322","9606715","VALIDATED","PCAWG-Tech","3364856","PCAWG-Tech","3364856","baminou","3360217","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1512721908196",,"2017-09-08","1.7.1, build 786b29d","syn11587004","12","1Tb","72Gb","local","European Molecular Biology Laboratory, Heidelberg","1516687359348","9606715_EMBLGA4GH-DREAMChallengeTeam_1512721804.zip","9656279","cwltool","syn11587202","VALIDATED","cwltool","1.0.20170413194156","9606715","VALIDATED","EMBL GA4GH-DREAM Challenge Team","3361484","EMBL GA4GH-DREAM Challenge Team","3361484","Benjamin Story","3352048","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1513168080133",,"2017-12-13","1.12.6, build c4618fb","syn11611016","8","100Gb","32Gb","local","ETH Zxfcrich, NEXUS Personalized Health Technologies","1516687361055","9606715_ETHZurichNEXUSWorkflowHandler_1513168043.zip","9657027","cwltool","syn11611032","VALIDATED","cwltool","1.0.20170828135420","9606715","VALIDATED","ETH Zurich NEXUS Workflow Handler","3362290","ETH Zurich NEXUS Workflow Handler","3362290","Vipin T Sreedharan","3360642","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1513211578316",,"2017-12-13","1.12.6, build 78d1802","syn11612112","8","200Gb","30Gb","Google Compute Engine","Institute for Systems Biology","1516687362827","9606715_ISB-CGC_1513211551.zip","9657034","cwltool","syn11612160","VALIDATED","cwltool","1.0.20170822192924","9606715","VALIDATED","ISB-CGC","3362714","ISB-CGC","3362714","Joe Slagel","3348267","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1513236490728",,"2017-12-13","1.12.6, build c4618fb","syn11612172","8","100Gb","32Gb","local","ETH Zxfcrich, NEXUS Personalized Health Technologies","1516687364595","9606715_ETHZurichNEXUSWorkflowHandler_1513236448.zip","9657036","Toil","syn11612173","VALIDATED","cwltoil","3.11.0","9606715","VALIDATED","ETH Zurich NEXUS Workflow Handler","3362290","ETH Zurich NEXUS Workflow Handler","3362290","Vipin T Sreedharan","3360642","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1514094355763",,"2017-12-23","1.12.6","syn11636008","64","230Gb","251Gb","local","CCHMC, Barski Lab","1516687365611","9606715_BioWardrobe_1514093947.zip","9657799","CWL-Airflow","syn11637368","VALIDATED",,"0.0.1","9606715","VALIDATED","BioWardrobe","3359658","BioWardrobe","3359658","Michael Kotliar","3352211","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1514374993675",,,"17.05.0-ce","syn11637580","8","900Gb","32Bb","local","Seven Bridges Genomics","1516687366584","9606715_SBG_1514374940.zip","9657804","rabix","syn11637586","VALIDATED","rabix","1.0.1","9606715","VALIDATED","SBG","3359497","SBG","3359497","Bogdan Gavrilovic","3357304","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1514376151883",,,"1.12.6","syn11637584","8","700Gb","15Gb","EC2","Seven Bridges Genomics","1516687367594","9606715_SBG_1514376100.zip","9657805","SevenBridges","syn11637591","VALIDATED",,"latest","9606715","VALIDATED","SBG","3359497","SBG","3359497","Bogdan Gavrilovic","3357304","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1514569334911",,"2017-12-29","17.03.1-ce, build c6d412e","syn11639667","8","100Gb","32Gb","EGI FedCloud","University of Khartoum","1516687368653","9606715_CBSB_pipelines_1514569296.zip","9657907","dockstore","syn11639674","VALIDATED","dockstore","1.0.20170828135420","9606715","VALIDATED","CBSB_pipelines","3362440","CBSB_pipelines","3362440","Faisal Mohamed Fadlelmola","3344114","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1514592344563","1.0.2017110733715","2017-11-15","1.12.6","syn11639739","8","2Tb","96Gb","OpenStack VM","Ontario Institute for Cancer Research","1516687370502","9606715_PCAWG-Tech_1514592320.zip","9657912","JTracker","syn11639749","VALIDATED","JTracker","0.2.0a5","9606715","VALIDATED","PCAWG-Tech","3364856","PCAWG-Tech","3364856","Junjun Zhang","2223635","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1514605990764",,"2017-12-05","17.09.0-ce","syn11639789","12","5Tb","62Gb","cluster","Digicon Corporation","1516687371378","9606715_BioGenLink_1514605964.zip","9657921","cwltool","syn11639796","VALIDATED","cwltool","1.0.20170217172322","9606715","VALIDATED","BioGenLink","3365734","BioGenLink","3365734","Ben Ernest","3365727","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1514606048275",,"2017-12-12","17.09.0-ce","syn11639790","1","5Tb","8Gb","BioGenLink","Digicon Corporation","1516687373100","9606715_BioGenLink_1514606023.zip","9657922","dockstore","syn11639797","VALIDATED","dockstore","1.0.20170217172322","9606715","VALIDATED","BioGenLink","3365734","BioGenLink","3365734","Ben Ernest","3365727","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1514694275362",,"2017-12-12","17.09.0-ce","syn11639880","1","5Tb","8Gb","BioGenLink","Digicon Corporation","1516687374015","9606715_BioGenLink_1514694253.zip","9657929","BioGenLink","syn11639884","VALIDATED",,"1.0.20170217172322","9606715","VALIDATED","BioGenLink","3365734","BioGenLink","3365734","Ben Ernest","3365727","1","pcawg-bwa-mem-aligner","CWL","Brice Aminou","hg19.chr22.5x.normal","8","50Gb","32Gb"
"1508448645146",,,"17.06.0-ce","syn11268013","4","200Gb","16Gb","EC2","UCSC","1516687299320","9606704_UCSCGA4GH-DREAMChallengeTeam_1508448621.zip","9646147","cwltool","syn11273586","VALIDATED","cwltool","1.0.20170217172322","9606704","VALIDATED","UCSC GA4GH-DREAM Challenge Team","3359354","UCSC GA4GH-DREAM Challenge Team","3359354","Abraham Chavez","3359518","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1511625871745",,"2017-11-25","17.03.1-ce, build c6d412e","syn11510462","8","100Gb","32Gb","EGI FedCloud","University of Khartoum","1516687301054","9606704_CBSB_pipelines_1511625727.zip","9655152","cwltool","syn11510463","VALIDATED","cwltool","1.0.20170217172322","9606704","VALIDATED","CBSB_pipelines","3362440","CBSB_pipelines","3362440","Azza Ahmed","3333939","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1512718374461",,"2017-12-7","1.12.6, build 78d1802","syn11586995","2","250Gb","7.5Gb","Google Compute Engine","Institute for Systems Biology","1516687302851","9606704_ISB-CGC_1512718357.zip","9656278","cwltool","syn11587194","VALIDATED","cwltool","1.0.20170822192924","9606704","VALIDATED","ISB-CGC","3362714","ISB-CGC","3362714","Joe Slagel","3348267","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1512722104490",,"12/09/2017","1.7.1, build 786b29d","syn11587006","12","1Tb","72Gb","local","European Molecular Biology Laboratory, Heidelberg","1516687304589","9606704_EMBLGA4GH-DREAMChallengeTeam_1512722058.zip","9656280","cwltool","syn11587195","VALIDATED","cwltool","1.0.20170413194156","9606704","VALIDATED","EMBL GA4GH-DREAM Challenge Team","3361484","EMBL GA4GH-DREAM Challenge Team","3361484","Benjamin Story","3352048","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1512986231431",,"2017-12-11","1.12.6, build c4618fb","syn11599666","8","100Gb","32Gb","local","ETH Zxfcrich, NEXUS Personalized Health Technologies","1516687306299","9606704_ETHZurichNEXUSWorkflowHandler_1512986212.zip","9656798","cwltool","syn11599667","VALIDATED","cwltool","1.0.20170828135420","9606704","VALIDATED","ETH Zurich NEXUS Workflow Handler","3362290","ETH Zurich NEXUS Workflow Handler","3362290","Vipin T Sreedharan","3360642","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1513156755873",,"2017-12-11","1.12.6, build c4618fb","syn11610828","8","100Gb","32Gb","local","ETH Zxfcrich, NEXUS Personalized Health Technologies","1516687308069","9606704_ETHZurichNEXUSWorkflowHandler_1513156735.zip","9657025","rabix","syn11610845","VALIDATED","rabix","1.0.1","9606704","VALIDATED","ETH Zurich NEXUS Workflow Handler","3362290","ETH Zurich NEXUS Workflow Handler","3362290","Vipin T Sreedharan","3360642","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1513165281803",,"2017-12-11","1.12.6, build c4618fb","syn11610963","8","100Gb","32Gb","local","ETH Zxfcrich, NEXUS Personalized Health Technologies","1516687309845","9606704_ETHZurichNEXUSWorkflowHandler_1513165261.zip","9657026","Toil","syn11611002","VALIDATED","cwltoil","3.11.0","9606704","VALIDATED","ETH Zurich NEXUS Workflow Handler","3362290","ETH Zurich NEXUS Workflow Handler","3362290","Vipin T Sreedharan","3360642","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1513203353665",,"2017-12-13","17.11.0","syn11611161","2","200Gb","7.5Gb","Google Compute Engine","Institute for Systems Biology","1516687311725","9606704_ISB-CGC_1513203339.zip","9657030","ISB-CGC/dsub+cwltool","syn11611356","VALIDATED","cwltool","1.0.20171107133715","9606704","VALIDATED","ISB-CGC","3362714","ISB-CGC","3362714","Joe Slagel","3348267","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1513615017785",,,"17.05.0-ce","syn11614865","4","900Gb","16Gb","local","Seven Bridges Genomics","1516687313466","9606704_SBG_1513614995.zip","9657195","rabix","syn11614881","VALIDATED","rabix","1.0.1","9606704","VALIDATED","SBG","3359497","SBG","3359497","Bogdan Gavrilovic","3357304","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1513616078178",,,"1.12.6","syn11614867","8","700Gb","15Gb","EC2","Seven Bridges Genomics","1516687315693","9606704_SBG_1513615034.zip","9657196","SevenBridges","syn11614882","VALIDATED",,"latest","9606704","VALIDATED","SBG","3359497","SBG","3359497","Bogdan Gavrilovic","3357304","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1514073783572",,,"1.12.6","syn11635941","64","230Gb","251Gb","local","CCHMC, Barski Lab","1516687316502","9606704_BioWardrobe_1514072965.zip","9657798","CWL-Airflow","syn11637366","VALIDATED",,"0.0.1","9606704","VALIDATED","BioWardrobe","3359658","BioWardrobe","3359658","Michael Kotliar","3352211","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1514587250552","1.0.2017110733715","2017-11-15","1.12.6","syn11639719","8","2Tb","96Gb","OpenStack VM","Ontario Institute for Cancer Research","1516687318173","9606704_PCAWG-Tech_1514587181.zip","9657909","JTracker","syn11639723","VALIDATED","JTracker","0.2.0a5","9606704","VALIDATED","PCAWG-Tech","3364856","PCAWG-Tech","3364856","Junjun Zhang","2223635","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1514602436258",,"2017-12-05","17.09.0-ce","syn11639772","12","5Tb","62Gb","cluster","Digicon Corporation","1516687319139","9606704_BioGenLink_1514602415.zip","9657915","cwltool","syn11639775","VALIDATED","cwltool","1.0.20170217172322","9606704","VALIDATED","BioGenLink","3365734","BioGenLink","3365734","Ben Ernest","3365727","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1514602572661",,"2017-12-12","17.09.0-ce","syn11639773","1","5Tb","8Gb","BioGenLink","Digicon Corporation","1516687320998","9606704_BioGenLink_1514602563.zip","9657916","dockstore","syn11639776","VALIDATED","dockstore","1.0.20170217172322","9606704","VALIDATED","BioGenLink","3365734","BioGenLink","3365734","Ben Ernest","3365727","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1514694129764",,"2017-12-12","17.09.0-ce","syn11639879","1","5Tb","8Gb","BioGenLink","Digicon Corporation","1516687321997","9606704_BioGenLink_1514694117.zip","9657928","BioGenLink","syn11639881","VALIDATED",,"1.0.20170217172322","9606704","VALIDATED","BioGenLink","3365734","BioGenLink","3365734","Ben Ernest","3365727","1","pcawg-delly-sv-caller","CWL","Abraham Chavez","HCC1143","4","50Gb","16Gb"
"1509507559372",,"2017-10-31","1.12.6","syn11370003","8","2Tb","96Gb","OpenStack VM","Ontario Institute for Cancer Research","1516687324921","9606705_PCAWG-Tech_1509507495.zip","9650118","cwltool","syn11448589","VALIDATED","cwltool","1.0.20170217172322","9606705","VALIDATED","PCAWG-Tech","3364856","PCAWG-Tech","3364856","Junjun Zhang","2223635","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1510709687241",,"2017-11-14","1.12.6","syn11440997","8","2Tb","96Gb","OpenStack VM","Ontario Institute for Cancer Research","1516687326880","9606705_PCAWG-Tech_1510709630.zip","9653244","cwltool","syn11448593","VALIDATED","cwltool","1.0.20170217172322","9606705","VALIDATED","PCAWG-Tech","3364856","PCAWG-Tech","3364856","Junjun Zhang","2223635","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1510802123811","1.0.2017110733715","2017-11-15","1.12.6","syn11449610","8","2Tb","96Gb","OpenStack VM","Ontario Institute for Cancer Research","1516687328841","9606705_PCAWG-Tech_1510802056.zip","9653535","JTracker","syn11449654","VALIDATED","JTracker","0.2.0a4","9606705","VALIDATED","PCAWG-Tech","3364856","PCAWG-Tech","3364856","Junjun Zhang","2223635","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1510824290896","1.0.2017110733715","2017-11-15","1.12.6","syn11450246","8","2Tb","96Gb","OpenStack VM","Ontario Institute for Cancer Research","1516687330632","9606705_PCAWG-Tech_1510824229.zip","9653581","JTracker","syn11450262","VALIDATED","JTracker","0.2.0a4","9606705","VALIDATED","PCAWG-Tech","3364856","PCAWG-Tech","3364856","Junjun Zhang","2223635","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1511610691613",,"2017-11-22","17.03.1-ce, build c6d412e","syn11510096","8","100Gb","32Gb","EGI FedCloud","University of Khartoum","1516687332672","9606705_CBSB_pipelines_1511610486.zip","9655151","cwltool","syn11510097","VALIDATED","cwltool","1.0.20170217172322","9606705","VALIDATED","CBSB_pipelines","3362440","CBSB_pipelines","3362440","Azza Ahmed","3333939","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1513070217505",,"2017-12-11","1.12.6, build c4618fb","syn11605665","8","100Gb","32Gb","local","ETH Zxfcrich, NEXUS Personalized Health Technologies","1516687336029","9606705_ETHZurichNEXUSWorkflowHandler_1513070122.zip","9656945","cwltool","syn11605679","VALIDATED","cwltool","1.0.20170828135420","9606705","VALIDATED","ETH Zurich NEXUS Workflow Handler","3362290","ETH Zurich NEXUS Workflow Handler","3362290","Vipin T Sreedharan","3360642","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1513093263909",,"2017-12-12","1.12.6, build c4618fb","syn11605884","8","100Gb","32Gb","local","ETH Zxfcrich, NEXUS Personalized Health Technologies","1516687338052","9606705_ETHZurichNEXUSWorkflowHandler_1513093176.zip","9656946","Toil","syn11605940","VALIDATED","cwltoil","3.11.0","9606705","VALIDATED","ETH Zurich NEXUS Workflow Handler","3362290","ETH Zurich NEXUS Workflow Handler","3362290","Vipin T Sreedharan","3360642","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1513199189081",,"2017-12-12","1.12.6, build 78d1802","syn11611109","8","250Gb","30Gb","Google Compute Engine","Institute for Systems Biology","1516687340228","9606705_ISB-CGC_1513199120.zip","9657029","cwltool","syn11611114","VALIDATED","cwltool","1.0.20170822192924","9606705","VALIDATED","ISB-CGC","3362714","ISB-CGC","3362714","Joe Slagel","3348267","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1513211840145",,"2017-12-13","17.11.0","syn11612113","8","200Gb","60Gb","Google Compute Engine","Institute for Systems Biology","1516687341945","9606705_ISB-CGC_1513211764.zip","9657035","ISB-CGC/dsub+cwltool","syn11612158","VALIDATED","cwltool","1.0.20171107133715","9606705","VALIDATED","ISB-CGC","3362714","ISB-CGC","3362714","Joe Slagel","3348267","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1513617530516",,,"17.05.0-ce","syn11614883","36","700Gb","60Gb","local","Seven Bridges Genomics","1516687343821","9606705_SBG_1513616400.zip","9657198","rabix","syn11614886","VALIDATED","rabix","1.0.1","9606705","VALIDATED","SBG","3359497","SBG","3359497","Bogdan Gavrilovic","3357304","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1513678787353",,,"1.12.6","syn11617023","8","700Gb","15Gb","EC2","Seven Bridges Genomics","1516687345693","9606705_SBG_1513678673.zip","9657281","SevenBridges","syn11617424","VALIDATED",,"latest","9606705","VALIDATED","SBG","3359497","SBG","3359497","Bogdan Gavrilovic","3357304","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1514171491680",,"2017-12-24","1.12.6","syn11636216","64","230Gb","251Gb","local","CCHMC, Barski Lab","1516687346615","9606705_BioWardrobe_1514170372.zip","9657800","CWL-Airflow","syn11637367","VALIDATED",,"0.0.1","9606705","VALIDATED","BioWardrobe","3359658","BioWardrobe","3359658","Michael Kotliar","3352211","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1514691646741",,"2017-12-05","17.09.0-ce","syn11639874","12","5Tb","62Gb","cluster","Digicon Corporation","1516687348364","9606705_BioGenLink_1514691591.zip","9657925","cwltool","syn11639876","VALIDATED","cwltool","1.0.20170217172322","9606705","VALIDATED","BioGenLink","3365734","BioGenLink","3365734","Ben Ernest","3365727","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1514693714213",,"2017-12-12","17.09.0-ce","syn11639877","1","5Tb","8Gb","BioGenLink","Digicon Corporation","1516687350206","9606705_BioGenLink_1514693662.zip","9657926","dockstore","syn11639882","VALIDATED","dockstore","1.0.20170217172322","9606705","VALIDATED","BioGenLink","3365734","BioGenLink","3365734","Ben Ernest","3365727","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
"1514694018412",,"2017-12-12","17.09.0-ce","syn11639878","1","5Tb","8Gb","BioGenLink","Digicon Corporation","1516687351991","9606705_BioGenLink_1514693966.zip","9657927","BioGenLink","syn11639883","VALIDATED",,"1.0.20170217172322","9606705","VALIDATED","BioGenLink","3365734","BioGenLink","3365734","Ben Ernest","3365727","1","pcawg-sanger-variant-caller","CWL","Junjun Zhang","Cell line HCC1143","8","50Gb","32Gb"
